Time,v0,v1,v2,v
11.64,-8.798093,-2.1811178,-3.9707835,9.896000862121582
11.642,-8.910022,-2.2619221,-4.778228,10.360321044921875
11.644,-8.878897,-2.4570496,-5.535993,10.747982025146484
11.646,-8.492233,-2.9137435,-6.0022635,10.799773216247559
11.647,-8.163031,-3.2507274,-6.691794,11.044564247131348
11.65,-7.65965,-3.5470097,-7.028179,10.98393440246582
11.682,-7.8368206,-3.4111388,-7.183802,11.16506290435791
11.684000000000001,-8.748413,-3.044826,-7.121553,11.684271812438965
11.686,-11.31799,-1.9440918,-6.669647,13.280082702636719
11.688,-14.40651,-0.5931635,-4.4621935,15.09339427947998
11.69,-15.78557,-0.0688333,-2.1152773,15.926812171936035
11.692,-16.206352,0.014963761,-0.33758244,16.20987319946289
11.694,-15.28997,-0.521936,0.57281274,15.309595108032227
11.695,-13.79539,-1.2617443,0.7320272,13.872297286987305
11.697000000000001,-12.504915,-1.6328455,-0.077213004,12.611307144165039
11.699,-11.690289,-1.6364368,-1.5765818,11.909088134765625
11.73,-10.898406,-1.4975731,-3.371036,11.505731582641602
11.734,-10.063428,-1.5029601,-5.1744685,11.415191650390625
11.736,-9.456498,-1.4407109,-5.880758,11.228727340698242
11.737,-9.291298,-1.4281414,-5.112818,10.700874328613281
11.739,-9.486425,-1.5945383,-3.6050692,10.272844314575195
11.741,-9.993997,-1.7340006,-2.360683,10.41439151763916
11.743,-10.418368,-1.8124107,-1.6723499,10.706258773803711
11.745000000000001,-10.593145,-1.9937714,-1.4676456,10.878595352172852
11.746,-10.5291,-2.3116016,-1.6998832,10.913068771362305
11.748000000000001,-10.457873,-2.5492263,-2.0560207,10.95868968963623
11.78,-10.520123,-2.6318262,-2.1122844,11.04813289642334
11.783,-10.8595,-2.3301568,-1.590947,11.220048904418945
11.785,-11.332953,-2.2343888,-1.1965023,11.612921714782715
11.786,-11.598111,-2.2780828,-1.1061212,11.871367454528809
11.788,-11.722012,-2.3942018,-1.151611,12.019315719604492
11.790000000000001,-11.651382,-2.554613,-1.2533646,11.993818283081055
11.792,-11.508329,-2.6013002,-1.2725182,11.867085456848145
11.794,-11.286267,-2.44029,-1.091756,11.598567008972168
11.796,-10.802039,-2.0482395,-0.6242881,11.012223243713379
11.798,-10.603321,-1.8818425,-1.4891934,10.87149715423584
11.833,-10.664971,-1.7824832,-2.005144,10.997247695922852
11.835,-10.71525,-1.7471687,-1.2844892,10.932478904724121
11.837,-10.938509,-1.6699557,-0.415394,11.073042869567871
11.839,-10.936713,-1.6759412,0.22026655,11.066570281982422
11.84,-11.0061455,-1.7944542,0.8607155,11.184638023376465
11.842,-10.991181,-1.91596,1.4664485,11.252885818481445
11.844,-10.837354,-1.9321208,1.7399861,11.144903182983398
11.846,-10.948086,-1.9021933,1.8806454,11.270126342773438
11.848,-11.010335,-1.8363527,2.0009542,11.340347290039063
11.85,-10.847529,-1.7657237,1.9309237,11.158635139465332
11.882,-10.554838,-1.6885108,1.6956934,10.822710037231445
11.884,-10.169372,-1.5035586,1.4000094,10.374817848205566
11.886000000000001,-9.818622,-1.3150153,1.1803415,9.976362228393555
11.888,-9.6845455,-1.2395979,1.0534488,9.820222854614258
11.889000000000001,-9.947908,-1.5592239,1.1947067,10.139988899230957
11.891,-10.450092,-1.5873557,1.4215573,10.665127754211426
11.893,-10.738593,-1.5562311,1.5185224,10.956511497497559
11.895,-10.866084,-1.3808558,1.8788497,11.113443374633789
11.897,-10.848726,-1.4024036,2.0015526,11.12060260772705
11.899000000000001,-10.6877165,-1.6160861,1.8854338,10.97241497039795
11.931000000000001,-10.534488,-1.863886,1.7477672,10.839935302734375
11.933,-10.398617,-1.7681179,1.8896236,10.715789794921875
11.935,-10.167576,-1.472434,2.3020248,10.528388977050781
11.937,-9.859921,-1.1552023,2.6437972,10.2733736038208
11.939,-9.423578,-0.8702923,3.044826,9.941438674926758
11.942,-8.852561,-0.6799533,3.5116954,9.547887802124023
11.943,-8.052897,-0.5434838,4.0001125,9.008075714111328
11.945,-7.2406645,-0.41838676,4.3299136,8.446918487548828
11.947000000000001,-6.5577183,-0.2908955,4.4568067,7.934192657470703
11.949,-5.9585695,-0.21787235,4.4538136,7.442343235015869
11.951,-5.5383873,-0.21547815,4.406528,7.080794811248779
11.985,-5.4845176,-0.30885202,4.3341036,6.997126579284668
11.987,-5.747281,-0.3716998,4.2916064,7.18242883682251
11.989,-6.1782374,-0.4345476,4.4304705,7.61501932144165
11.991,-6.6504936,-0.5566519,4.670489,8.145697593688965
11.993,-7.2699933,-0.8122329,4.9284644,8.820560455322266
11.995000000000001,-7.790134,-1.2132617,4.991312,9.331205368041992
11.997,-8.233061,-1.5095441,5.0984526,9.800827980041504
11.999,-8.620922,-1.5616181,4.979341,10.077340126037598
12.001,-8.823831,-1.3670892,4.735132,10.106947898864746
12.006,-8.817246,-0.9516952,4.405331,9.902348518371582
12.008000000000001,-8.554482,-0.45848963,4.256891,9.56611156463623
12.041,-8.310873,-0.045489833,4.0467997,9.243877410888672
12.043000000000001,-8.310873,-0.045489833,4.0467997,9.243877410888672
12.045,-8.10138,0.19273324,4.143166,9.101391792297363
12.046,-7.951742,0.27712885,4.647744,9.214582443237305
12.048,-7.752425,0.3321955,5.295376,9.394225120544434
12.051,-7.357382,0.27114335,5.657499,9.285035133361816
12.052,-6.8366427,0.079008654,5.7766104,8.95070743560791
12.054,-6.3578024,-0.20829555,5.777807,8.593491554260254
12.056000000000001,-6.0866594,-0.29688102,5.8107276,8.420220375061035
12.058,-5.945401,-0.37828386,5.5976434,8.174625396728516
12.06,-5.919065,-0.26276365,5.5497594,8.11814022064209
12.093,-6.0088477,-0.062249243,5.7724204,8.332525253295898
12.095,-6.209362,0.3369839,6.1165867,8.72252082824707
12.097,-6.357204,0.78649527,6.559514,9.168416023254395
12.1,-6.408081,1.1480197,7.0006456,9.559837341308594
12.102,-6.4828997,1.484405,7.5584946,10.06788444519043
12.104000000000001,-6.615778,2.0147207,7.3059063,10.060013771057129
12.106,-6.7965403,1.839944,7.4932528,10.28237247467041
12.107000000000001,-7.2969284,1.79206,8.291719,11.18969440460205
12.109,-7.7757688,1.6621746,8.03554,11.304658889770508
12.111,-7.195773,1.1653777,7.6943655,10.599081039428711
12.144,-7.0144124,0.83378077,8.130709,10.770588874816895
12.146,-6.8773446,0.96306765,7.9367785,10.54598617553711
12.149000000000001,-6.4086795,1.3359646,7.6369047,10.058741569519043
12.151,-5.3139305,1.246182,7.968502,9.658563613891602
12.152000000000001,-4.7506948,1.3826514,7.69257,9.146390914916992
12.154,-4.7081976,1.8142064,7.253833,8.83609390258789
12.156,-4.531027,2.4420857,7.530363,9.12142276763916
12.158,-4.262876,2.666542,7.756615,9.243788719177246
12.16,-3.879804,2.8868086,7.579444,8.990801811218262
12.161,-3.1346085,3.0029275,8.040328,9.137298583984375
12.163,-2.6024973,2.9550436,8.662222,9.515217781066895
12.196,-2.4863784,3.0789435,8.921394,9.759777069091797
12.200000000000001,-2.3690627,3.2094274,8.583812,9.465447425842285
12.202,-2.3654714,3.383007,8.028955,9.027974128723145
12.203,-2.3295584,3.454833,7.690176,8.746514320373535
12.205,-2.5306711,3.354875,7.7266874,8.795520782470703
12.207,-2.908955,2.8760347,8.309675,9.261981964111328
12.209,-3.2920272,2.4552538,9.069835,9.95628547668457
12.21,-3.791817,1.9859903,9.866506,10.754997253417969
12.212,-4.1491513,1.7310078,10.524911,11.444893836975098
12.214,-4.2359414,1.8872294,10.163984,11.171902656555176
12.242,-4.024653,2.0859482,9.524733,10.54843807220459
12.245000000000001,-3.7205894,2.046444,9.059659,10.00540542602539
12.246,-3.4991257,1.8620903,8.8645315,9.71036434173584
12.249,-3.3159695,1.7046716,8.887876,9.638251304626465
12.251,-3.103484,1.513734,8.899846,9.54621696472168
12.252,-2.8257565,1.3587095,9.120112,9.644037246704102
12.254,-2.5258827,1.2042835,8.972271,9.39851188659668
12.256,-2.3223755,0.961272,8.701127,9.056880950927734
12.257,-2.1811178,0.7026982,8.415619,8.722023963928223
12.287,-1.977012,0.5835867,7.9026613,8.167080879211426
12.289,-1.4885949,0.521936,7.3897038,7.556192874908447
12.291,-0.99419224,0.6691794,6.9425864,7.045262336730957
12.293000000000001,-0.3286042,0.97503865,6.3859344,6.468295097351074
12.294,0.28909984,1.5089456,5.8693852,6.067139625549316
12.296,0.8870517,1.8902222,5.7664347,6.132827281951904
12.298,1.4915876,2.0392613,6.4763155,6.951696395874023
12.3,1.6065093,2.2224178,7.804499,8.272255897521973
12.302,1.6382325,2.19668,8.81605,9.232114791870117
12.331,1.2395979,2.2146366,9.519944,9.852438926696777
12.333,0.20410569,1.941099,10.41358,10.5949125289917
12.335,-1.0121487,1.8926164,11.675923,11.871546745300293
12.337,-1.4838065,1.7274165,12.31278,12.521589279174805
12.339,-0.86610246,0.74639237,12.194268,12.247751235961914
12.341000000000001,-0.6572084,0.12928689,11.782465,11.801487922668457
12.342,-0.59855044,0.017357962,11.498154,11.5137357711792
12.344,-0.3561375,0.026934769,12.03266,12.037959098815918
12.346,-0.44771573,0.073621705,11.543045,11.551959037780762
12.376,-0.84455466,0.21188685,10.683527,10.718951225280762
12.378,-0.6596026,0.17717093,9.679159,9.703226089477539
12.379,-0.57640404,0.23642741,8.763377,8.785494804382324
12.382,-0.022146367,0.18076223,7.8787193,7.880823612213135
12.383000000000001,0.39863458,0.17238252,7.402273,7.415003299713135
12.385,0.78649527,0.047285482,7.097611,7.141210556030273
12.387,1.0205284,-0.11192893,7.2484455,7.3207902908325195
12.389000000000001,0.9636662,-0.16340427,7.599795,7.66239070892334
